municipality,direct,true,hhsize,age_hh,male_hh,piped_water,no_piped_water,no_sewage,sewage_pub,sewage_priv,electricity,telephone,cellphone,internet,computer,washmachine,fridge,television,share_under15,share_elderly,share_adult,max_tertiary,max_secondary,share_female
1211058,,.62869436,3.2687697,-.65967166,1.1653706,.43276161,-.42142147,.83476382,.28988779,-.28042626,.32045388,-.77912408,-1.3266853,-1.1243408,-1.2912841,-1.1426963,-1.8489707,-.45431873,2.8937109,-.97848946,-2.5306942,-1.2878619,-.18708313,-.22344209
1211060,.38043478,.34458706,1.6614306,.067862563,-1.2139347,-.56443435,.5478006,-.43955424,.96676695,-.96948773,.3424961,-.10837238,-1.2335896,-.55322462,-.92978996,-1.3257171,-2.017487,.17921886,.717637,.049417373,-.81038588,-1.1354444,.17221451,2.116327
1211061,,.77940381,.69865,-1.3277378,-.66343892,-3.4723954,3.4407382,3.4568546,-1.828421,1.8272722,-.7063297,-1.3438447,-3.8079312,-1.2367884,-1.5375789,-2.3848627,-2.9869347,-3.4128592,2.0603545,-.25839841,-2.0903356,-1.431823,-1.2996876,-.080540091
1211062,,.38337597,.11114303,.83865762,-.14935508,.38066792,-.36935571,-.58722883,-.43260556,.43391237,.68735993,.97803468,-.094301306,-.34446788,-.36212012,.37926701,.41908643,.18050404,-.083157435,.17722541,-.015225585,-.57607228,.92227203,.60401314
1211063,,.42318243,.7338416,-.062740333,.30749181,.56686962,-.57102174,-.46524987,.87807339,-.8870424,.45083272,-.50467575,-.19115663,-.74930578,-.84447253,-.14045255,-1.3397141,.49903819,.52557707,-.018843932,-.55334282,-.6907565,.92878813,.77174896
1211064,,.43830571,-.34332448,.88063252,1.167997,-2.9530606,2.962584,.93760318,-.38356635,.38978079,-.21486795,-.45831722,-1.5640795,-.47562766,-1.060946,-.83727407,.01737003,-.22480445,-.52567613,.9634161,-.055695206,-.6814512,.91934085,-.9578684
1211065,.40000001,.33951163,1.359547,-1.5241021,.72182536,.71652132,-.71208078,-.4843871,1.0668105,-1.0556481,.36033747,-1.019853,-.048728045,-.86283815,-.97501731,-.82862431,-1.3100243,.56820881,1.8203801,-1.0818598,-1.277344,-1.2167099,.23305288,.87950814
1211067,,.42679128,1.1377686,-.36201742,.062045608,.76156825,-.75005162,-.21904869,.77529866,-.770473,.62555462,-.57448995,-.24983516,-.53781992,-.64560401,-.52875912,-.93402958,.60802221,1.3947207,-.60793674,-1.1209713,-.65042883,.54112607,.91683245
1211068,,.70426565,.009681535,.57098025,1.26726,.1154806,-.11645793,.47945765,.49953732,-.50047785,-.036986846,-.5388537,-2.6684086,-1.1098865,-1.260844,-1.8969468,-2.5338564,-2.4647107,.50317746,1.004207,-1.2256441,-1.2819184,-.084561035,-.67046481
1211069,,.51237005,.79031861,1.4087865,-.29038841,.5675568,-.56950873,-.37057361,.78884727,-.7875402,.23534255,.79672766,-.94577724,-.53076082,-.88644743,-.40883398,-.20631401,-.034102809,-.10277937,.85342354,-.48636413,-.89403415,-.4746328,.78432059
1211070,,.62783062,-.25447366,2.0530615,-.61047989,.37372339,-.3624149,.32047385,-.58207726,.58388186,.3478041,-.81182337,-1.7454729,-1.1745321,-1.3172911,-1.3398368,-1.0148565,-.74940419,-.67139757,3.3033428,-1.4764977,-1.1298751,-1.4185603,4.0204382
1211071,.089285716,.29995936,.11530891,-.32484475,-1.3296107,.14955822,-.15926948,-.36299106,.92110425,-.92403412,.50670153,.23368599,.21234395,.33875483,.46332309,-.32508454,-.35296109,.0014114112,.35757518,-.41139492,-.11553394,1.1252391,-.85390723,1.9057344
1211072,,.76029634,1.9344602,1.2466347,1.5318959,-2.3053918,2.3152628,.68967283,-.79000443,.79192424,-4.227787,-1.0672336,-1.9910712,-.97423881,-.900801,-2.2258203,-2.7559214,-3.5240054,.88889033,.66397268,-1.4156972,-.70062232,-1.0257195,-.40045831
1211073,,.49724033,.39738047,1.4275512,.54352891,.24481417,-.23357487,-.43366495,-.24513572,.24491265,.091883436,.82276738,-.99694455,-.31199417,-.39893448,.4123489,.29396307,.075453296,-.64052188,.98598492,.047040135,-.7862277,1.2814088,-.20318554
1211074,.22463767,.22440334,.66788399,-.70797533,-.61513031,.56592345,-.55769861,-.58103824,1.1079409,-1.1029878,.7633425,.28522402,.12342271,.031024428,.047377866,.10242652,-.25226441,.65225899,.35807973,-.78139102,.1422867,.64206994,.17677078,.63192517
1211075,.4375,.52755904,.56347293,-1.5788114,-.47584337,.62096846,-.60952735,.86933827,.11957441,-.11978742,-.30703455,-1.2655824,-.096544653,-1.0156866,-.94529176,-2.2038214,-3.0837829,-.84617841,1.6648971,-.93801409,-1.1901734,-.67650712,.41455629,1.2848216
1211076,,.38080141,-.72072035,.21187264,.50060695,.26267812,-.25142923,-.037338011,-.69099271,.6933971,-.26470864,-.9151088,-.64482385,-.98062104,-.97548938,-1.3176339,-.70100433,-.25807631,-.20114593,.54346144,-.13104552,-1.0483065,-.0036104063,-.22960679
1211077,,.74689311,.38421792,.5272885,1.3466225,-1.268795,1.2792221,.95950675,.082352608,-.077403925,-3.3309724,-1.1954381,-3.2206509,-1.1285877,-1.3691279,-2.3811526,-2.9899294,-3.8996611,.40631205,1.0000899,-1.1054738,-1.1212509,-.87730801,-.87863904
1211078,,.66802192,-.024391741,-1.1281878,1.5520445,.59132683,-.57990158,.22079492,-.33203503,.33849794,-.27180523,-1.3508524,-1.230046,-1.222301,-1.3582309,-2.1943636,-2.9491291,-2.1842968,1.2470886,.11533338,-1.4440773,-1.4075617,-1.6941353,-.92823285
1211079,,.27605698,.33366138,-.13537943,.52403402,-.1517946,.1628211,-.44765362,.37658697,-.37330315,.52421373,-.57549918,-.24335369,-.52525795,-.46341702,-.52856159,-.6438365,.23921078,.71866894,.36823219,-1.0303786,-.42446297,.91408712,.82052135
1211082,.41666666,.38913724,.037394967,.030417258,.1616412,.52282083,-.55897748,-.49307105,.80772388,-.81857073,.49358526,.26064688,.30168444,.21110231,.44927773,.10062174,-.36443117,.31853598,.22438294,.2126012,-.41756696,1.1431161,-.36477488,.93025512
1211083,,.63700235,1.374372,.49899209,1.6757425,-.23307422,.24405709,.74234605,-.77705956,.77935535,-.38486513,-.41041905,-2.2402225,-1.1459854,-1.2332349,-1.5376593,-1.8224581,-.56367695,1.0093014,.28582108,-1.3067732,-1.1191008,1.5193079,-.6396358
1211084,,.71433461,.62437105,.81341314,1.2252555,.33139071,-.33547908,.30042535,.30048779,-.29757795,-1.5788604,-1.3780471,-1.3327043,-1.0914115,-1.1281133,-2.2338276,-2.8388996,-2.6868961,.19280741,.98426133,-.86000431,-.835504,-1.1119448,-.13717647
1211085,,.30185404,.048472647,.71907198,-1.3620425,.27990544,-.27201071,-.66925573,.83181185,-.82602865,.60851073,1.5423408,.013146822,.68812931,.57549644,.55862188,.54554343,.33623129,-.22317505,.072038382,.20555884,.55352908,-.20989911,1.304381
1211086,,.50929111,.17851552,.11043945,.61437625,-2.0378757,2.0379786,.5782913,-.1782684,.18216032,-.32111594,-1.1876097,-.70002085,-.66810566,-.83909696,-1.7427665,-.87064064,-.85546303,.26108205,.23417442,-.46196076,-1.0335,.91408712,.40224048
1211087,,.65471286,.99102962,.76063758,1.0705694,.16656712,-.1553698,-.29380035,-.85657251,.85825694,-.37645355,-.091575921,-1.36818,-.81115979,-.81362212,-.99895519,.12398863,-.37533432,.53456527,.046093047,-.61491936,-1.3529212,.29981712,.68408126
1211088,.22222222,.55724031,-.91235018,2.0138125,-.19028801,.030952727,-.049144212,.094848357,.51034486,-.51715666,-1.5979329,-.33712071,-1.2283303,-1.0771778,-.85482264,-1.4935237,-1.4836954,-1.3337022,-.70021963,2.2730982,-.74200296,-.50607705,-.75386298,-.1448385
1211089,,.61032969,.6415289,.91447204,.37948635,-1.1731642,1.173741,.038885072,.73727667,-.7333222,-.27556419,-.66426039,-.52803022,-1.1922539,-1.192397,-1.7926871,-1.2503293,-1.3509182,.4326098,.90182561,-1.0685028,-1.0990887,.78572577,-.45448279
1211090,.3611111,.22218142,.95623511,-.077443093,.32329825,-1.0014812,1.0007116,-.47899064,.87500352,-.87661332,.65677863,1.6600984,-.17383389,.5828557,.31765282,.058145486,-.015953116,.61576533,.36535528,-.48320666,-.065686196,.43251786,-.15766148,1.1419675
1211091,,.26988012,-.37262923,.51149797,-2.1643798,.62814707,-.62670213,-.74477035,1.2295442,-1.2309233,.78995812,.34275153,.65028042,.43308768,.6091767,.02126937,.17568666,.35681123,-.21337725,-.065761499,.27896601,1.0115077,-.25439626,2.2289524
1211092,.75,.57953066,.39677915,-.13458061,1.3702657,-.21078372,.22177856,-.17819032,-.8458035,.84834117,.19136421,.16658708,-3.0357811,-1.2241616,-1.2246764,-.71700263,-1.3932451,-.53845251,.73974454,.62947816,-1.2237073,-1.0910535,.34567675,-.2206834
1211093,,.62977564,.86856782,1.0608639,1.8841913,.64101714,-.62956524,-.0052540367,.89629054,-.88771236,.83481431,-.43267485,-1.7147495,-1.161399,-1.3436385,-1.0361212,-1.2251774,.51696259,.59943414,1.0729971,-1.3668009,-1.4154068,.25044298,-.31834137
1211094,,.4061161,.86851627,-.35433483,-.32037526,.6650129,-.66249532,-.090462297,.60306847,-.59537578,.45354655,-.3272545,.18065612,-.15055101,-.32767639,-.4518097,-.86203527,.52531892,1.1625164,-.65037543,-.83593744,.16768678,.04076238,.62112641
1211098,,.4928045,.15245314,.99005938,-.54176098,-.067882605,.078954116,.13206755,-1.442287,1.4433967,.36076427,-.72072148,-.43419778,-.80535573,-.741032,-1.1193891,-1.1874536,-.075878032,-.04365243,1.9457418,-1.2446917,-.39544049,.55690771,1.3764421
1211099,,.45858306,.78622913,-1.1562177,.70504546,.31710094,-.30582285,.90480602,.11727355,-.11001954,.33152521,-.66815799,-.27575752,-.9779461,-1.121498,-.1377147,-.89730126,.16796117,1.4394827,-1.136977,-.80878872,-1.2071576,.36910969,.60927743
1211100,,.65198451,.84169781,.98843747,1.1352571,.60851085,-.59707642,-.64253199,1.1293378,-1.1323332,.58607978,-.19729513,-2.5671122,-1.2341373,-1.4461817,-2.3457005,-2.9299293,-2.076663,.66857809,2.4658768,-2.3939519,-1.5380658,.50434864,1.7153893
1211101,,.53897852,-.4279657,1.5603856,-.11688969,.20699641,-.21398728,-.50682741,-.5234676,.52172112,-.47209918,-.2597037,-1.524947,-1.1146333,-1.1993479,-1.7006078,-1.8780884,-.99296409,-.57130879,1.9331014,-.675946,-.69003665,-.19204877,.67687476
1211102,,.40794587,1.8309643,-.11779157,.46365985,.6933428,-.68186283,-.76509643,1.2197313,-1.2233958,.77042347,.54753447,-.11549506,.27192664,-.62817055,-.77380794,-.90311575,.37445235,1.2020446,-.5124107,-.96828997,-1.0021583,.24024038,1.5886488
1211103,,.35346261,1.4112539,-.40362433,-1.1371629,.16768542,-.15648749,1.200272,-1.6134562,1.6134076,.1168774,-.64434999,-1.1387788,-.88995796,-1.1197424,-.83965558,-.96051902,-.073977225,1.2126927,-.66606128,-.87512815,-1.0658041,.32814732,.7724449
1211104,.078947365,.21407245,1.7369785,-1.6413928,.6480304,.6308772,-.61943072,-.38157967,1.0332543,-1.0315391,.56975693,-.94105512,-.40109783,-.80399227,-.85685182,-.74847025,-1.2681996,.37488669,1.5251408,-1.5008957,-.67279232,-.7803871,.73193324,.22984181
1211105,,.54413074,.3127999,1.5829957,.31023946,.41872936,-.40739676,-.31554705,.5171774,-.5158236,-.21294801,.30002043,-.018617015,-.16431226,-.38648811,-.82981908,-.94769549,.29165757,.44235617,1.5408118,-1.5077437,-.80326372,.91345853,.78924143
1211106,,.30392832,1.5645754,-.81930947,-.36973843,-1.2972198,1.3028271,-.48023742,.7433306,-.73913687,.64085835,.64346701,-.78540939,-.29248774,-.69320363,-.52180827,-.45921397,.32465884,1.0798509,-.7884683,-.66459042,-.65584385,-.00256101,1.0769204
1211107,,.71759373,1.686166,1.163435,1.6368016,-2.6288288,2.6013215,1.0018483,-.11026873,.10697657,-3.1147966,-1.331504,-2.3049099,-.91650468,-1.0106738,-2.2835381,-2.8401873,-3.4707234,.84715778,1.1833248,-1.7132847,-1.0359001,.060136404,.58290792
1211108,,.31522754,1.0329632,-.2679103,.29971284,.73356557,-.72828394,-.24670638,.94805795,-.9371537,.47211355,-.578565,-.01091499,-.37681609,-.62380791,-.61047065,-.92750585,.60405397,1.0218805,-.60902095,-.70812893,-.20868556,.3449524,.93573618
1211109,,.59082437,.34281692,.27370834,-.33282077,.41879413,-.41373956,-.42632812,.62831211,-.63435799,-.038175788,-.67792392,-.61802322,-.96504092,-1.108973,-1.3547786,-1.3216752,-1.4260998,.80886573,1.6185778,-1.9946626,-.93108648,.15099333,1.0428118
1211110,,.45645386,1.2233298,-1.288619,1.1783185,.48747486,-.48432583,.40216351,.11028483,-.10732403,.023594439,-1.2213478,-.49786475,-.95631051,-1.219942,-.94378549,-1.8610624,.32158142,1.7061533,-.73095709,-1.3783113,-1.2778186,.12303545,.29651183
1211111,.2,.49653259,.025449254,1.1819698,.79040772,-1.9970477,1.9902445,.84237581,.10052841,-.10019493,-.29821742,-.024999201,-2.8269861,-.73905414,-.89163768,-1.5093561,-.74520808,-.785101,-.56535912,1.385136,-.32560804,-.62287396,.9174571,.140478
1211112,,.61508268,.92602736,1.3655788,-.43638098,.12186992,-.11069658,-.43546748,-1.7349019,1.7346008,-.036076386,.060332201,-1.4637052,-.71268153,-.78471792,-.09429644,-.17932504,-.21732157,.7482301,1.7837385,-2.0095959,-.69551277,.50286883,.90971881
1211113,,.38310939,-.26460835,2.9610364,-1.0111302,-.048566408,.05964829,-.42226985,-1.0485305,1.0476781,.40800932,1.2181413,-1.6796008,-.74557745,-.68116021,.81354147,.77604663,.14178693,-.84018779,3.7236519,-1.5729653,-.56443453,-.26085377,.15424566
1211114,.18380062,.10102346,-.6142233,-.11314169,-1.1391369,.14431515,-.14596394,-.66087842,1.1740696,-1.1746925,.67703313,1.7282666,.89480358,1.7927232,1.69493,.52439827,.48399034,.72363764,-1.0609423,-.60932219,1.5801526,2.2605767,-1.8477139,1.0206825
1211115,0,.38249874,1.3734854,-1.6038423,.77714914,.26388776,-.25263822,-.42562032,1.0368763,-1.0406321,.26828024,-.93924028,-.20996724,-.75814605,-1.0941874,-.63178277,-1.4128804,.31318024,1.9298567,-1.2730008,-1.2588377,-1.2317115,-.6640147,.60843235
1211116,,.72609228,2.2518044,-.070389584,1.7559124,-1.304607,1.315015,2.262831,-1.0973368,1.1001097,.55205876,-.76458943,-1.3032831,-.94207025,-1.1548074,-1.5922456,-1.6936362,-.51018846,2.0072832,-.22408716,-2.0576477,-1.034981,-1.2021877,-.042219568
1211117,,.18319838,1.0431266,-.42103219,-.50771952,.78125089,-.77646858,-.77704352,1.3725222,-1.3773853,.80455971,-.0062948172,.42497405,-.027656099,-.073090963,.05848236,-.57817703,.58555365,.29338592,-.89044291,.26620802,.23960674,.1489744,.36546677
1211118,.35999998,.38381782,1.5402371,-1.3480555,1.3221942,.60985303,-.60313898,-.48298457,.10061081,-.097582072,.51716173,-.95844656,-.13401526,-.67842853,-.97811931,-.37778133,-1.3817693,.51784092,1.9983435,-1.0667384,-1.4735285,-1.1455119,-.46041936,.4914127
1211119,,.0903292,-.60970497,-.5759961,-.46463907,.32218632,-.33139095,-.74781257,1.1953635,-1.2074287,.80856019,2.7102778,1.0386908,3.0690603,3.0703571,.69715154,.79860228,.76978129,-1.3416604,-1.0424551,2.1848304,3.5815542,-3.6169786,.20002896
1211120,,.48657259,1.6465492,-1.2355934,-1.5422672,.23793544,-.22669983,.23685195,-1.2132504,1.2147429,.082813248,-1.2250674,-2.1080513,-1.1310967,-1.255039,-1.8402058,-1.7297584,-.67709833,1.4823629,-.66026098,-1.1911365,-1.1865886,-.23760334,1.6690199
1211122,,.33552399,1.0092088,1.0955027,-.57922375,.70079517,-.68931121,-.66535586,1.0738351,-1.0702249,.68659383,.6065833,-.12369592,-.14764594,-.45805898,-.44074827,-.60464668,.53694266,.46019939,.25761738,-.68876982,-.57487172,.91065431,1.1929296
1211123,,.67750442,-.082523599,.85805398,1.3051217,.47547713,-.46411404,.34447107,.51473105,-.52612084,-.82280761,-.93784606,-1.6451075,-1.2114949,-1.2865176,-1.9447975,-2.7561798,-1.8999099,.19403058,1.4016863,-1.1412853,-1.3561478,.19413306,-.23301482
1211124,.46153846,.32865137,.47113889,.67259872,-1.0299802,.71710992,-.7106775,-.38280275,.80473459,-.80217212,.5851298,.12553649,.14993492,-.062140599,-.36707664,-.73961246,-.46678615,.28592676,-.3591989,.81212205,-.13735813,-.48347861,-.17424937,1.2639769
1211125,,.15620357,-.016338386,.43342987,.82824975,.58732617,-.58378881,-.65674597,1.0637791,-1.059747,.58720946,2.0487595,.18558343,1.1913316,1.1849456,.26558307,.2763837,.70495987,-.65576386,-.15657024,.83849138,1.1151247,-.78072351,-.2992768
1211126,.38235295,.51756346,1.7776539,.21344496,.086375877,-.26082355,.27179155,-.22946057,.3797811,-.36988613,.60873729,.35086814,-1.0275564,-.70424211,-.81654322,-.96052521,-1.2047023,.34288856,.54897833,-.27741992,-.41082522,-.82774895,.11274742,1.5177867
1211128,,.20035149,.63554823,-1.074271,.38320997,.72914398,-.72752708,.13424994,.46141428,-.47639918,.56884652,-.99472493,.14803128,-.7834658,-1.0509248,-.29479554,-.46725425,.59440374,1.209999,-1.1997468,-.55968922,-1.2121147,1.4434044,.52787435
1211129,,.50781709,.33014703,.22494255,1.5226257,.69206387,-.68058461,-.65207624,1.1073143,-1.0977073,.66119409,-.79328954,-.082836062,-.76389557,-.84220761,-.54685438,-.12963472,.32447392,.13237435,.60310775,-.53791714,-1.3345761,.15582599,.91263062
1211132,0,.18676852,.18488844,-.042715058,-.67578006,.33225951,-.32097328,-.60799426,1.0771817,-1.0825936,.62022907,.24174656,.67520374,.55668908,.50692141,.1744805,.045704335,.75687569,-.13967741,-.59959835,.55840135,.87236291,-.2425946,1.0540786
1211134,.47058824,.33903667,1.1563878,.69679743,.30150673,.76957798,-.7746197,-.65775359,1.0891907,-1.0823385,.58717072,.33464369,-.0034322583,-.26545647,-.31470448,-.25635111,-.17914262,.62004715,.020574614,.04472078,-.040469643,-.43062732,1.1596204,.32978949
1211136,.13333333,.15035962,.20902652,-.55485344,.025635269,.73191547,-.72041482,-.75147349,1.3249327,-1.3197597,.78216839,1.3003589,.63149369,1.4300476,.92407197,.44297901,.18279979,.68769723,.1036183,-.7360577,.39179185,.61788911,.50558984,.97463417
1211137,,.37439904,.51357651,-.91093332,1.5368907,.70124871,-.69867599,-.34422141,.94203281,-.92942697,.43507805,-.80717653,-.9845295,-1.1930127,-1.2696092,-.79355061,-.76985484,.44716159,.86989069,-.53472304,-.59295303,-1.2203156,-.12636676,.40168923
1211139,,.48541114,.49298924,1.2400726,-.23632038,-.37017217,.38108146,-.61116886,-1.8657751,1.864843,.394559,.15802915,-.60444587,-.62130523,-.73065507,.23723289,.1126059,-.071972109,.051823694,.29538545,-.28004169,-.24934086,.73853481,.62526292
1211140,.25386995,.23925966,.54642171,.2726911,-1.2545054,-.11483673,.09874817,-.60953361,1.1335399,-1.1488848,.61843014,1.8752598,.20963132,1.6129583,1.554966,.20060009,.25668123,.66649622,-.47221875,-.33435369,.75397098,1.8917035,-1.9117142,1.1776348
1211141,,.47399104,.2973932,2.2726266,-.57635242,.099813655,-.088652156,-.4948827,-1.3589877,1.3575265,.12902997,.33985868,-.1593585,-.58989817,-.49544799,.35797039,.43681884,-.3561992,-.33399233,2.1490781,-1.0931404,-.36653396,1.4637228,.67693216
1211142,,.31981981,.81508642,-.54666638,.75090581,.56614512,-.55473346,.41004893,.016596982,-.0094113518,.67316228,-1.0462362,.32425556,-.14769772,-.77219909,-1.0891492,-1.4407095,.55109966,.73824912,-.7112934,-.32685205,-.75299042,.29839891,.77502489
1211143,,.23995237,.56665355,-.44955617,.60046273,.7105971,-.69910789,-.61348993,1.1582761,-1.1486101,.57613039,-.11013531,-.0049133915,-.2482914,-.58701104,-.48606557,-.64664191,.56879383,.51868647,-.58733839,-.17131409,-.36992002,1.4426531,.61268383
1211144,,.27445823,1.7648408,-.54230899,1.4732465,-.56539971,.55135524,-.59716833,1.0236087,-1.0320547,.66762048,-.4812687,.44892555,-.3779158,-.59876204,-.12905629,-.92807096,.62121385,1.2170106,-.956671,-.71594656,-.46368781,-.58497697,.33453789
1211145,,.7990706,.87621146,-.06953115,.56944239,-2.0340755,2.0033636,2.489486,-1.2580272,1.2513407,-2.0425594,-1.0526402,-3.7708893,-1.1979084,-1.541561,-2.3877602,-2.5280478,-3.5713983,1.788774,.15119894,-2.0683203,-1.5028797,-.48181006,-.63198853
1211147,.56,.57013577,.72124767,.14886445,.2226254,-1.0202655,1.0121777,-.48715708,.71316236,-.71599799,.16562621,-.63557744,-.80181664,-.72509831,-.90369052,-.93079627,-1.0559652,-.20399486,1.1989918,.14177962,-1.4099792,-.39808872,.58952308,.94802856
1211148,,.35511413,1.2298725,-.0075882338,-.32270801,-3.3905542,3.391582,-.49770299,.88522589,-.89325726,.53837335,.063477568,-.63338763,-.79334974,-.98320085,-1.1809554,-.79932249,.092462458,.53510791,-.15376744,-.48178232,-1.1617333,.29963747,1.1801542
1211149,.16216215,.21726328,.89843822,-1.1098773,-1.407724,-1.4222664,1.4326111,-.15364543,.036357149,-.029712779,-.59101266,-.59394175,.14295828,-.38797578,-.59547114,-.49416637,-.56156975,.25968504,1.1899536,-1.0183187,-.62320632,-.48239326,-.14083135,.80612457
1211150,,.56711006,.86637807,-.17176776,1.0631648,-.062245753,.073320292,.2860125,-1.2559699,1.2557385,-.327654,-.83866912,-2.0741308,-1.1688349,-1.254447,-.70161498,-.79070133,-.61038548,.87331104,.74246806,-1.4672041,-1.425447,1.0268751,.30256239
1211151,,.39366606,1.2484884,.35670608,.29693162,.60825914,-.60634285,-.41176033,.67675996,-.66782689,.70673251,-.34174824,-.21069644,-.39288127,-.66202712,-.18393184,-.64129263,.42888245,.3023971,-.26114026,-.15021695,.10010415,.43339935,.7907629
1211152,,.40908107,2.1401935,.81036103,1.0241196,.45394272,-.44259119,.91466385,-.74688095,.75134361,-.15793729,-1.0617467,.26166379,-1.132452,-1.0620991,-.38814613,-.97661167,.20249981,.84421259,.016074656,-.92725813,-1.0992121,1.4643078,.76129657
